Adress,Radius,Budget,Tabu List's Max Size
"São Paulo, Brazil",500,30000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (4872255634, 4249855098, 0)",65,105,40.58799999999999,14.280317068099976
"lane removed at (60641414, 661211978, 0)",65,105,42.059,15.012673139572144
"lane removed at (60641088, 60641086, 0)",65,105,40.71600000000001,15.70894169807434
"lane removed at (60641414, 247950279, 0)",65,105,40.549,16.422097206115723
"lane removed at (60641031, 60685350, 0)",65,105,39.212999999999994,17.118221759796143
"lane added at (2451555632, 2451555637, 0)",65,105,42.17700000000001,17.810388803482056
"lane removed at (7289269107, 2429561621, 0)",65,105,41.03799999999999,18.488097190856934
"lane reversed at (60641101, 60641100, 0)",65,105,38.766999999999996,19.190680265426636
"lane reversed at (2429561624, 3278570084, 0)",65,105,38.77,19.89708971977234
"lane reversed at (1113784886, 598668807, 0)",65,105,40.709,20.59450888633728
"lane reversed at (60685350, 60685349, 0)",65,105,44.266000000000005,21.268615007400513
"lane reversed at (3278570084, 2429561624, 0)",65,105,41.60699999999999,21.935905933380127
"lane added at (60641364, 1665298733, 0)",65,105,41.05700000000001,22.642935276031494
"lane removed at (60685975, 891033574, 0)",65,105,43.703,23.294054746627808
"lane reversed at (7289269107, 60641012, 0)",65,105,40.69200000000001,24.400554895401
"lane reversed at (2429561624, 2429561623, 0)",65,105,42.427,25.128390789031982
"lane added at (3757650387, 60685349, 0)",65,105,41.44900000000001,25.83275532722473
"lane reversed at (3757650387, 60685349, 0)",65,105,41.03000000000001,26.49682641029358
"lane added at (60641305, 60641028, 0)",65,105,37.74499999999999,27.247111320495605
"lane removed at (60685384, 60641101, 0)",65,105,41.08500000000001,27.959832191467285
"lane added at (247950321, 60685357, 0)",65,105,39.09199999999999,28.671454429626465
"lane removed at (60641031, 60641034, 0)",65,105,39.58199999999999,29.37131118774414
"lane removed at (891033585, 891033574, 0)",65,105,37.239,30.14061665534973
"lane added at (60641048, 3713156706, 0)",65,105,33.54099999999999,30.87527847290039
"lane added at (891033574, 891033585, 0)",65,105,38.894999999999996,31.603445529937744
"lane removed at (891033585, 891033574, 0)",65,105,42.86500000000001,33.67334818840027
"lane removed at (1665298733, 1665298735, 0)",65,105,42.63000000000001,34.38854122161865
"lane removed at (60685349, 60685350, 0)",65,105,41.148999999999994,35.100292682647705
"lane removed at (60685384, 60641101, 0)",65,105,43.00599999999999,35.82535481452942
"lane added at (60641031, 60641034, 0)",65,105,45.36700000000002,36.52703356742859
"lane added at (60641031, 60641034, 0)",65,105,43.160999999999994,37.25710153579712
"lane removed at (60641028, 60641030, 0)",65,105,44.38999999999999,37.974642515182495
"lane removed at (60641034, 60641038, 0)",65,105,46.36600000000001,38.73256468772888
"lane added at (60641048, 3713156706, 0)",65,105,48.422,39.475884675979614
"lane added at (247950321, 247950279, 0)",65,105,45.571999999999996,40.173964500427246
"lane added at (60641414, 247950279, 0)",65,105,41.36299999999999,40.899741649627686
"lane added at (661211978, 60641414, 0)",65,105,47.24900000000002,41.53109121322632
"lane removed at (3713147155, 3713147144, 0)",65,105,44.23699999999999,42.2310631275177
"lane removed at (661211978, 60641359, 0)",65,105,47.017000000000024,42.95874762535095
"lane reversed at (60685349, 60641211, 0)",65,105,42.535999999999994,43.70578932762146
"lane reversed at (2451555637, 2451555636, 0)",65,105,39.863000000000014,44.367639780044556
"lane removed at (2323782354, 1113784886, 0)",65,105,36.904999999999994,45.084887981414795
"lane reversed at (3713147144, 3757650387, 0)",65,105,34.704,45.835347414016724
"lane removed at (60685384, 4872255634, 0)",65,105,31.92000000000001,46.56643986701965
"lane removed at (7289269107, 2429561621, 0)",65,105,30.63000000000001,47.296470165252686
"lane added at (5062832283, 60641030, 0)",65,105,29.35799999999999,48.02064299583435
"lane added at (60641359, 60641043, 0)",65,105,32.57699999999999,48.7534613609314
"lane removed at (2429561624, 2453626790, 0)",65,105,33.475,49.521825551986694
"lane reversed at (4872255634, 4249855098, 0)",65,105,31.367000000000004,50.277559995651245
"lane removed at (60641012, 7289269107, 0)",65,105,31.44,51.0448534488678
"lane added at (661211978, 60641414, 0)",65,105,32.011999999999986,51.761534214019775
"lane added at (598668807, 1113784886, 0)",65,105,34.239999999999995,52.51276755332947
"lane reversed at (60641048, 60641052, 0)",65,105,30.151,53.238800048828125
"lane reversed at (2429561624, 3278570084, 0)",65,105,24.747999999999998,54.47475981712341
"lane added at (60641038, 3713156706, 0)",65,105,27.709999999999994,55.20644021034241
"lane added at (60641211, 5062832283, 0)",65,105,28.642000000000007,55.947508811950684
"lane reversed at (3312393273, 7289269107, 0)",65,105,25.93400000000001,56.661794662475586
"lane reversed at (60641364, 60641043, 0)",65,105,24.361999999999995,57.39158272743225
"lane added at (60641100, 4903887706, 0)",65,105,23.53,58.14157056808472
"lane removed at (4249855098, 4872255634, 0)",65,105,23.761,58.80522680282593
"lane removed at (60641101, 60641100, 0)",65,105,25.17800000000001,59.54300928115845
"lane reversed at (60641038, 60641364, 0)",65,105,23.403999999999993,60.306273460388184
"lane removed at (2451555637, 2451555636, 0)",65,105,25.436999999999998,61.03364133834839
Status,Ending Time
None,61.04698467254639
Adress,Radius,Budget,Tabu List's Max Size
"São Paulo, Brazil",500,30000,80
Operation,Number of Nodes,Number of Edges,Value,Time
"lane reversed at (3757650387, 60685349, 0)",65,105,51.06999999999997,1.3672974109649658
"lane removed at (598668807, 60641305, 0)",65,105,47.32200000000001,2.1387059688568115
"lane added at (60685349, 3757650387, 0)",65,105,47.16699999999999,2.898777723312378
"lane reversed at (4249855098, 60685973, 0)",65,105,44.198,3.6834797859191895
"lane removed at (2453626790, 2429561624, 0)",65,105,44.685,4.437172889709473
"lane added at (2429561624, 3278570084, 0)",65,105,42.567999999999984,5.099780797958374
"lane reversed at (60641282, 3312393273, 0)",65,105,45.07900000000001,5.842424631118774
"lane reversed at (1113784886, 1113784382, 0)",65,105,41.21,6.600721836090088
"lane added at (1665298735, 6363137823, 0)",65,105,41.49400000000001,7.343342542648315
"lane reversed at (60685391, 60685384, 0)",65,105,41.452000000000005,8.09914779663086
"lane reversed at (60641086, 3312393273, 0)",65,105,37.06099999999999,8.807703971862793
"lane reversed at (60641048, 3713156706, 0)",65,105,35.251999999999995,9.516364336013794
"lane removed at (60641364, 60641043, 0)",65,105,36.83700000000001,10.197585344314575
"lane added at (891033574, 891033585, 0)",65,105,34.65100000000001,10.85078239440918
"lane reversed at (2396502031, 3713147144, 0)",65,105,35.63999999999999,11.545697450637817
"lane reversed at (598668807, 2451555637, 0)",65,105,37.19600000000001,12.227128028869629
"lane reversed at (2429561623, 2429561621, 0)",65,105,33.09299999999999,12.914008855819702
"lane added at (4872255634, 4249855098, 0)",65,105,34.057999999999986,13.652377843856812
"lane reversed at (60641101, 60641102, 0)",65,105,35.20500000000001,14.363682270050049
"lane reversed at (60641048, 60641052, 0)",65,105,33.56599999999999,15.052006006240845
"lane reversed at (60641414, 661211978, 0)",65,105,30.710999999999995,16.120339155197144
"lane added at (60641414, 60685357, 0)",65,105,32.01700000000001,16.84361481666565
"lane reversed at (60685349, 60641211, 0)",65,105,32.15600000000002,17.487865447998047
"lane reversed at (7289269107, 60641012, 0)",65,105,31.256999999999994,18.134148597717285
"lane reversed at (1665298733, 1665298735, 0)",65,105,28.816,18.808600664138794
"lane added at (6363137823, 8728792690, 0)",65,105,25.789,19.551574230194092
"lane reversed at (598617885, 2451555632, 0)",65,105,23.803,20.264541387557983
"lane reversed at (4249855098, 4872255634, 0)",65,105,23.487999999999992,20.950029373168945
"lane removed at (4903887706, 60641100, 0)",65,105,23.61000000000001,21.65695881843567
"lane reversed at (891033585, 891033574, 0)",65,105,23.589000000000002,22.37157416343689
"lane added at (60685973, 4249855098, 0)",65,105,21.413999999999998,23.079801559448242
"lane added at (661211978, 60641414, 0)",65,105,23.109999999999996,23.74651002883911
"lane reversed at (7289269107, 2429561621, 0)",65,105,23.866000000000003,24.46002435684204
"lane removed at (3713147155, 3713147144, 0)",65,105,23.401,25.17600655555725
"lane removed at (661211978, 60641359, 0)",65,105,22.105000000000004,25.87603735923767
"lane removed at (60685350, 60641031, 0)",65,105,24.013999999999996,26.62882971763611
"lane added at (60685973, 4249855098, 0)",65,105,22.947,27.372217655181885
"lane removed at (3713156708, 60641102, 0)",65,105,21.074999999999996,28.175796508789062
"lane reversed at (3713156708, 60641102, 0)",65,105,24.340000000000003,28.94673228263855
"lane reversed at (60641101, 60641100, 0)",65,105,27.066,29.6884708404541
"lane added at (60641211, 60685349, 0)",65,105,29.21900000000001,30.449862003326416
"lane removed at (60641101, 60641100, 0)",65,105,25.268000000000008,31.2081298828125
"lane reversed at (60641052, 60641101, 0)",65,105,26.741999999999994,32.6021192073822
"lane added at (3278570084, 2429561623, 0)",65,105,24.967,33.33853840827942
"lane reversed at (60641027, 60641028, 0)",65,105,25.182,34.075697898864746
"lane reversed at (60641043, 60641048, 0)",65,105,23.455000000000005,34.85787510871887
"lane reversed at (60641101, 60641102, 0)",65,105,22.061999999999994,35.61742329597473
"lane removed at (60641034, 60641038, 0)",65,105,20.554000000000002,36.364901065826416
"lane removed at (3312393273, 7289269107, 0)",65,105,22.885999999999996,37.12674379348755
"lane reversed at (3713156706, 60641038, 0)",65,105,22.623999999999995,37.93247437477112
"lane reversed at (2451555637, 598668807, 0)",65,105,21.543000000000006,38.73932480812073
"lane removed at (60641031, 60685350, 0)",65,105,22.251000000000005,39.51672005653381
"lane removed at (60641101, 60641100, 0)",65,105,21.067999999999998,40.26727247238159
"lane removed at (4249855098, 4872255634, 0)",65,105,21.102000000000004,41.04623579978943
"lane reversed at (4872255634, 4249855098, 0)",65,105,22.466999999999988,41.84369778633118
"lane removed at (2396502011, 60685391, 0)",65,105,20.83599999999999,42.642245292663574
"lane reversed at (2453626790, 2429561624, 0)",65,105,22.62099999999999,43.4529173374176
"lane removed at (2429561621, 60641027, 0)",65,105,22.018,44.19618058204651
"lane reversed at (60685357, 247950321, 0)",65,105,30.182000000000006,44.946861743927
"lane reversed at (661211990, 60685391, 0)",65,105,28.269999999999996,45.664959192276
"lane added at (2429561621, 2429561623, 0)",65,105,28.70900000000001,46.381362438201904
"lane removed at (60641414, 60685357, 0)",65,105,26.34099999999998,47.12332606315613
"lane added at (5062832283, 60641088, 0)",65,105,29.194999999999997,48.36062407493591
"lane removed at (60641030, 60641031, 0)",65,105,28.516000000000005,49.083510637283325
"lane removed at (3713156706, 60641048, 0)",65,105,27.83899999999999,49.87777304649353
"lane removed at (2451555637, 2451555636, 0)",65,105,30.892000000000007,50.639034271240234
"lane reversed at (2429561624, 3278570084, 0)",65,105,28.56500000000001,51.36202096939087
"lane reversed at (2429561621, 7289269107, 0)",65,105,25.773000000000007,52.12436318397522
"lane reversed at (3713147144, 3757650387, 0)",65,105,28.685999999999986,52.86990261077881
"lane added at (60641088, 60641086, 0)",65,105,29.221999999999998,53.60697054862976
"lane reversed at (60641359, 60641043, 0)",65,105,31.473999999999986,54.3898811340332
"lane reversed at (60685349, 3757650387, 0)",65,105,29.54499999999999,55.137471437454224
